transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
rna-ELECO.r07.8BG0644580.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644590.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644620.1,0,4,7,2,0,0
rna-ELECO.r07.8BG0644650.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644680.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644700.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644720.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644800.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644840.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644850.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644890.1,0,0,2,34,26,6
rna-ELECO.r07.8BG0644950.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644960.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644970.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0644980.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645010.1,0,0,0,289,98,24
rna-ELECO.r07.8BG0645020.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645070.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645080.1,0,0,0,17,19,5
rna-ELECO.r07.8BG0645180.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645210.1,0,0,0,33,37,14
rna-ELECO.r07.8BG0645220.1,0,0,0,4,0,0
rna-ELECO.r07.8BG0645240.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645370.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645380.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645410.1,0,0,0,0,1,0
rna-ELECO.r07.8BG0645450.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645460.1,0,0,8,94,119,91
rna-ELECO.r07.8BG0645490.1,0,7,9,15,16,7
rna-ELECO.r07.8BG0645600.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645640.1,0,0,0,9,3,0
rna-ELECO.r07.8BG0645670.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645680.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645700.1,0,0,0,2,0,0
rna-ELECO.r07.8BG0645710.1,0,0,0,0,0,0
MSTRG.42051.1,0,17,0,1,8,2
rna-ELECO.r07.8BG0645800.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645830.1,0,5,13,4,4,0
MSTRG.42057.1,0,7,0,0,0,0
rna-ELECO.r07.8BG0645870.1,0,0,0,16,13,0
rna-ELECO.r07.8BG0645890.1,0,0,0,13,9,5
rna-ELECO.r07.8BG0645910.1,0,0,0,5,0,0
rna-ELECO.r07.8BG0645920.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0645970.1,0,0,0,10,24,15
rna-ELECO.r07.8BG0646040.1,0,0,0,2,2,0
MSTRG.42074.1,0,4,14,1,4,2
rna-ELECO.r07.8BG0646190.1,0,0,0,4,10,0
rna-ELECO.r07.8BG0646340.1,0,0,0,159,126,14
rna-ELECO.r07.8BG0646380.1,0,0,0,0,0,0
MSTRG.42097.1,0,17,0,1,3,3
MSTRG.42098.1,0,0,9,3,2,0
rna-ELECO.r07.8BG0646480.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0646530.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0646540.1,0,0,0,0,2,0
rna-ELECO.r07.8BG0646550.1,0,0,0,4,9,0
rna-ELECO.r07.8BG0646590.1,0,0,0,0,0,0
MSTRG.42104.1,0,0,16,0,0,0
MSTRG.42105.1,0,0,8,0,0,0
MSTRG.42106.1,0,9,0,0,0,0
MSTRG.42108.1,0,0,15,4,5,2
rna-ELECO.r07.8BG0646630.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0646640.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0646680.1,0,0,0,0,0,0
MSTRG.42117.1,0,18,0,0,0,0
rna-ELECO.r07.8BG0646830.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0646850.1,0,0,0,0,0,2
MSTRG.42127.1,0,0,18,0,6,5
rna-ELECO.r07.8BG0646900.1,0,0,7,3,0,6
MSTRG.42129.1,0,0,18,1,2,0
MSTRG.42130.1,0,0,0,71,37,24
MSTRG.42131.1,0,19,0,0,0,0
rna-ELECO.r07.8BG0647020.1,0,0,0,4,0,0
MSTRG.42142.1,0,13,0,0,0,0
MSTRG.42143.1,0,14,0,4,3,6
MSTRG.42144.1,0,17,12,6,4,8
MSTRG.42146.1,0,0,14,1,5,2
rna-ELECO.r07.8BG0647150.1,0,0,0,3,0,3
rna-ELECO.r07.8BG0647170.1,0,0,2,0,2,1
rna-ELECO.r07.8BG0647240.1,0,0,0,11,8,6
rna-ELECO.r07.8BG0647270.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647330.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647400.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647420.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647430.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647440.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647450.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647500.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647520.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647580.1,0,0,0,0,0,0
MSTRG.42156.1,0,12,0,5,2,2
rna-ELECO.r07.8BG0647600.1,0,0,0,13,9,6
rna-ELECO.r07.8BG0647630.1,0,0,10,8,15,6
rna-ELECO.r07.8BG0647640.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647720.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647740.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647790.1,0,0,0,0,0,0
MSTRG.42161.1,0,1,13,25,20,26
rna-ELECO.r07.8BG0647800.1,0,0,0,0,0,0
MSTRG.42165.1,0,3,27,3,6,2
rna-ELECO.r07.8BG0647880.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647890.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647940.1,0,0,0,13,3,0
rna-ELECO.r07.8BG0647950.1,0,0,1,23,5,14
rna-ELECO.r07.8BG0647960.1,0,0,0,4,0,0
rna-ELECO.r07.8BG0647970.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0647990.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648030.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648040.1,0,0,0,0,0,0
MSTRG.42177.1,0,0,17,0,0,0
MSTRG.42179.1,0,9,0,0,2,0
rna-ELECO.r07.8BG0648100.1,0,0,0,7,2,3
rna-ELECO.r07.8BG0648110.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648130.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648140.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648150.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648160.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648180.1,0,0,0,0,0,0
MSTRG.42184.1,0,0,2,276,139,32
MSTRG.42187.1,0,12,0,0,1,0
rna-ELECO.r07.8BG0648250.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648290.1,0,0,0,0,9,0
MSTRG.42206.1,0,0,12,23,24,13
MSTRG.42207.1,0,0,9,2,1,0
rna-ELECO.r07.8BG0648520.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648540.1,0,0,0,2,0,0
rna-ELECO.r07.8BG0648570.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648620.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648630.1,0,0,0,2,0,0
rna-ELECO.r07.8BG0648640.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648660.1,0,0,0,0,0,0
MSTRG.42212.1,0,0,0,6,0,10
MSTRG.42212.2,0,0,0,9,22,6
MSTRG.42213.1,0,0,7,33,11,3
MSTRG.42214.1,0,2,7,10,7,6
MSTRG.42216.1,0,5,18,26,16,15
MSTRG.42220.1,0,20,4,10,2,11
MSTRG.42222.1,0,0,20,7,2,1
MSTRG.42224.1,0,11,0,1,0,0
MSTRG.42225.1,0,17,0,5,3,0
MSTRG.42226.1,0,0,0,140,122,68
MSTRG.42228.1,0,0,11,4,3,0
MSTRG.42232.1,0,12,1,14,7,2
rna-ELECO.r07.8BG0648950.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648980.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0648990.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649100.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649130.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649140.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649150.1,0,0,19,0,0,0
rna-ELECO.r07.8BG0649280.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649290.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649420.1,0,0,7,7,17,3
rna-ELECO.r07.8BG0649430.1,0,0,10,2,7,15
MSTRG.42265.1,0,13,0,0,0,0
rna-ELECO.r07.8BG0649500.1,0,0,0,0,0,0
MSTRG.42268.1,0,11,1,0,0,0
MSTRG.42274.1,0,34,4,32,22,6
rna-ELECO.r07.8BG0649710.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649720.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649760.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649780.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649790.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649810.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649910.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649950.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0649960.1,0,0,0,0,0,0
MSTRG.42289.1,0,0,72,163,41,85
MSTRG.42289.2,0,0,0,108,188,59
rna-ELECO.r07.8BG0650010.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650040.1,0,0,0,5,0,4
rna-ELECO.r07.8BG0650060.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650070.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650100.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650120.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650150.1,0,0,0,0,10,0
rna-ELECO.r07.8BG0650160.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650180.1,0,0,0,16,30,13
rna-ELECO.r07.8BG0650220.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650240.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650270.1,0,0,0,2,0,0
MSTRG.42305.1,0,9,0,2,8,4
MSTRG.42308.1,0,0,15,16,10,8
rna-ELECO.r07.8BG0650430.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650490.1,0,0,0,0,20,0
MSTRG.42318.2,0,23,0,80,41,22
rna-ELECO.r07.8BG0650500.1,0,6,10,0,0,0
rna-ELECO.r07.8BG0650530.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650560.1,0,0,4,16,9,10
rna-ELECO.r07.8BG0650580.1,0,0,0,37,27,14
rna-ELECO.r07.8BG0650630.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650640.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650650.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650660.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650670.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650690.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650710.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650720.1,0,0,0,23,7,0
rna-ELECO.r07.8BG0650730.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650740.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650750.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650760.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650770.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650780.1,0,0,0,0,0,0
MSTRG.42322.1,0,10,0,0,0,1
rna-ELECO.r07.8BG0650860.1,0,3,0,2,0,0
rna-ELECO.r07.8BG0650890.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650910.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650920.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0650960.1,0,0,0,0,0,0
MSTRG.42330.1,0,0,0,37,15,5
MSTRG.42331.1,0,0,0,22,21,16
rna-ELECO.r07.8BG0651000.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651020.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651030.1,0,0,0,0,0,0
MSTRG.42332.1,0,0,0,2,1,14
MSTRG.42333.1,0,11,0,1,0,0
rna-ELECO.r07.8BG0651120.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651150.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651220.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651230.1,0,0,0,8,4,0
rna-ELECO.r07.8BG0651240.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651250.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651280.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651300.1,0,0,0,0,0,0
MSTRG.42339.1,0,0,9,0,0,0
rna-ELECO.r07.8BG0651330.1,0,0,0,17,0,0
MSTRG.42342.1,0,4,9,0,0,0
rna-ELECO.r07.8BG0651360.1,0,0,0,28,12,0
MSTRG.42354.1,0,17,0,3,1,0
MSTRG.42356.1,0,16,0,0,4,0
MSTRG.42360.1,0,15,0,2,0,0
rna-ELECO.r07.8BG0651540.1,0,0,0,0,0,0
MSTRG.42363.1,0,16,0,2,1,0
rna-ELECO.r07.8BG0651610.1,0,0,0,0,0,4
rna-ELECO.r07.8BG0651680.1,0,0,0,0,0,0
MSTRG.42365.1,0,11,11,0,1,1
rna-ELECO.r07.8BG0651690.1,0,0,0,0,0,0
MSTRG.42371.1,0,13,0,0,0,0
rna-ELECO.r07.8BG0651760.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651800.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651830.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651840.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0651900.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652070.1,0,0,0,0,0,0
MSTRG.42383.1,0,0,18,3,4,4
rna-ELECO.r07.8BG0652130.1,0,0,22,121,62,41
rna-ELECO.r07.8BG0652150.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652200.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652210.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652220.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652230.1,0,0,0,0,0,0
MSTRG.42394.1,0,26,12,108,100,49
rna-ELECO.r07.8BG0652280.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652320.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652420.1,0,0,5,75,75,43
MSTRG.42403.1,0,0,9,0,0,0
MSTRG.42404.1,0,13,1,3,0,3
MSTRG.42405.1,0,16,0,0,2,0
MSTRG.42406.1,0,6,15,5,0,0
rna-ELECO.r07.8BG0652450.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652480.1,0,0,0,7,10,8
MSTRG.42408.1,0,0,17,4,5,3
MSTRG.42409.1,0,8,0,4,2,0
rna-ELECO.r07.8BG0652560.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652650.1,0,0,0,0,0,0
MSTRG.42422.1,0,0,14,0,0,2
MSTRG.42428.1,0,0,0,5,6,11
MSTRG.42430.1,0,14,2,0,0,0
rna-ELECO.r07.8BG0652780.1,0,0,12,0,0,0
rna-ELECO.r07.8BG0652790.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652810.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652840.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652960.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0652970.1,0,0,4,3,1,3
MSTRG.42439.1,0,0,0,25,11,5
rna-ELECO.r07.8BG0653080.1,0,0,0,0,0,0
MSTRG.42446.1,0,0,7,0,0,0
rna-ELECO.r07.8BG0653140.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653380.1,0,0,0,0,0,4
rna-ELECO.r07.8BG0653520.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653640.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653650.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653680.1,0,0,0,0,6,0
rna-ELECO.r07.8BG0653700.1,0,0,0,0,0,0
MSTRG.42481.1,0,0,0,405,151,10
MSTRG.42481.2,0,0,0,50,0,0
rna-ELECO.r07.8BG0653730.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653770.1,0,0,0,0,0,0
MSTRG.42486.1,0,0,2,48,32,18
rna-ELECO.r07.8BG0653780.1,0,1,0,1,1,0
rna-ELECO.r07.8BG0653930.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0653950.1,0,0,0,4,0,0
MSTRG.42500.1,0,20,5,0,2,0
MSTRG.42501.1,0,36,13,1,3,3
rna-ELECO.r07.8BG0653980.1,0,0,0,0,0,0
MSTRG.42506.1,0,20,0,0,0,0
rna-ELECO.r07.8BG0654000.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654040.1,0,0,0,0,0,0
MSTRG.42520.1,0,9,0,0,0,0
rna-ELECO.r07.8BG0654300.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654320.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654330.1,0,0,0,0,0,0
MSTRG.42528.1,0,21,0,0,0,0
MSTRG.42538.1,0,11,0,0,1,0
rna-ELECO.r07.8BG0654460.1,0,0,0,0,0,0
MSTRG.42558.1,0,14,0,0,0,0
MSTRG.42561.1,0,0,7,4,10,3
rna-ELECO.r07.8BG0654790.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654800.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654880.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0654940.1,0,2,0,16,11,2
rna-ELECO.r07.8BG0655070.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655080.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655120.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655160.1,0,0,0,5,0,0
MSTRG.42606.1,0,0,11,0,0,0
MSTRG.42607.1,0,11,0,0,0,0
MSTRG.42609.1,0,12,0,6,2,5
MSTRG.42610.1,0,0,16,9,6,4
MSTRG.42611.1,0,34,0,2,7,2
MSTRG.42612.1,0,0,10,3,4,0
MSTRG.42613.1,0,0,9,1,4,2
rna-ELECO.r07.8BG0655410.1,0,0,0,0,2,0
rna-ELECO.r07.8BG0655430.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655480.1,0,0,0,3,0,0
rna-ELECO.r07.8BG0655490.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655520.1,0,0,0,0,0,0
MSTRG.42629.1,0,0,15,0,3,1
MSTRG.42630.1,0,12,6,1,0,0
MSTRG.42632.1,0,12,0,0,0,0
MSTRG.42634.1,0,0,13,18,17,9
MSTRG.42635.1,0,11,0,2,3,1
MSTRG.42636.1,0,10,8,6,1,3
MSTRG.42637.1,0,15,1,0,0,3
MSTRG.42639.1,0,0,15,0,0,0
MSTRG.42639.2,0,0,8,4,2,0
rna-ELECO.r07.8BG0655740.1,0,0,0,9,9,5
MSTRG.42641.1,0,18,0,0,1,0
MSTRG.42648.1,0,0,13,10,12,5
rna-ELECO.r07.8BG0655820.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0655850.1,0,0,0,20,15,7
rna-ELECO.r07.8BG0655860.1,0,0,0,0,0,0
MSTRG.42650.1,0,9,9,2,2,9
rna-ELECO.r07.8BG0656020.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0656030.1,0,0,0,3,0,0
MSTRG.42655.1,0,13,10,64,44,44
rna-ELECO.r07.8BG0656050.1,0,0,0,50,55,14
rna-ELECO.r07.8BG0656140.1,0,5,2,21,19,7
rna-ELECO.r07.8BG0656190.1,0,0,0,24,21,7
rna-ELECO.r07.8BG0656210.1,0,0,0,2,0,0
rna-ELECO.r07.8BG0656220.1,0,0,0,2,0,0
MSTRG.42664.1,0,25,0,0,0,0
MSTRG.42666.1,0,2,10,3,0,0
rna-ELECO.r07.8BG0656390.1,0,0,0,0,0,0
MSTRG.42674.1,0,4,14,4,1,3
rna-ELECO.r07.8BG0656400.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0656510.1,0,29,0,0,0,4
MSTRG.42685.1,0,25,4,0,9,4
MSTRG.42686.1,0,9,0,2,7,2
rna-ELECO.r07.8BG0656660.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0656710.1,0,0,0,12,15,11
rna-ELECO.r07.8BG0656720.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0656730.1,0,7,0,25,36,23
rna-ELECO.r07.8BG0656770.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0656800.1,0,0,0,0,2,0
rna-ELECO.r07.8BG0656850.1,0,0,0,260,294,111
rna-ELECO.r07.8BG0656980.1,0,0,0,0,2,0
MSTRG.42709.1,0,0,12,0,0,1
rna-ELECO.r07.8BG0657110.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657160.1,0,0,0,198,113,22
MSTRG.42731.1,0,13,0,0,0,0
rna-ELECO.r07.8BG0657340.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657400.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657410.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657420.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657430.1,0,0,0,1,0,0
MSTRG.42745.1,0,0,16,5,4,1
rna-ELECO.r07.8BG0657540.1,0,0,0,1,0,0
MSTRG.42753.1,0,16,0,0,0,0
MSTRG.42759.1,0,16,3,10,2,6
MSTRG.42762.1,0,20,0,6,5,7
MSTRG.42766.1,0,9,0,0,0,0
MSTRG.42767.1,0,0,20,0,5,0
rna-ELECO.r07.8BG0657720.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657770.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657790.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657810.1,0,0,0,1,0,0
rna-ELECO.r07.8BG0657840.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0657920.1,0,0,0,0,0,0
MSTRG.42781.1,0,19,0,0,0,0
rna-ELECO.r07.8BG0658050.1,0,0,0,16,6,0
rna-ELECO.r07.8BG0658060.1,0,0,0,3,0,0
rna-ELECO.r07.8BG0658070.1,0,0,0,0,12,2
rna-ELECO.r07.8BG0658080.1,0,0,0,0,0,0
MSTRG.42786.1,0,0,8,0,0,0
rna-ELECO.r07.8BG0658180.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658330.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658420.1,0,0,0,10,9,11
rna-ELECO.r07.8BG0658470.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658480.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658620.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658640.1,0,0,0,0,4,0
rna-ELECO.r07.8BG0658660.1,0,0,0,3,0,0
rna-ELECO.r07.8BG0658720.1,0,2,0,5,3,1
rna-ELECO.r07.8BG0658730.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658740.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658760.1,0,0,0,2,0,0
rna-ELECO.r07.8BG0658840.1,0,0,0,0,0,0
MSTRG.42823.1,0,0,14,5,2,9
rna-ELECO.r07.8BG0658920.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658930.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0658970.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659040.1,0,0,0,3,4,0
MSTRG.42838.1,0,33,0,0,0,1
rna-ELECO.r07.8BG0659080.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659090.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659140.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659210.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659250.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659260.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659270.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659310.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659450.1,0,0,0,4,0,0
rna-ELECO.r07.8BG0659460.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659510.1,0,0,0,3,0,0
rna-ELECO.r07.8BG0659520.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659530.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659540.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659550.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659670.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659690.1,0,0,0,5,0,2
rna-ELECO.r07.8BG0659700.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659710.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659830.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659860.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0659870.1,0,0,0,0,5,0
rna-ELECO.r07.8BG0659880.1,0,0,0,0,0,0
MSTRG.42857.1,0,12,0,7,5,1
rna-ELECO.r07.8BG0659920.1,0,0,0,0,0,0
MSTRG.42864.1,0,0,8,0,0,2
rna-ELECO.r07.8BG0660050.1,0,0,0,0,0,0
MSTRG.42870.1,0,17,0,0,0,0
rna-ELECO.r07.8BG0660130.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660240.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660260.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660280.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660290.1,0,0,0,5,1,3
MSTRG.42881.1,0,0,12,0,4,0
MSTRG.42882.1,0,0,17,0,0,0
rna-ELECO.r07.8BG0660470.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660480.1,0,0,6,0,0,0
rna-ELECO.r07.8BG0660540.1,0,0,0,0,0,0
MSTRG.42898.1,0,48,8,2,2,0
rna-ELECO.r07.8BG0660620.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660700.1,0,0,0,0,0,0
MSTRG.42910.1,0,13,0,18,9,4
rna-ELECO.r07.8BG0660720.1,0,0,0,6,4,5
MSTRG.42911.2,0,12,0,1,1,3
MSTRG.42914.1,0,0,4,9,25,8
rna-ELECO.r07.8BG0660770.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660780.1,0,0,0,0,0,0
MSTRG.42915.1,0,0,12,0,0,0
rna-ELECO.r07.8BG0660790.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660850.1,0,0,0,0,0,0
rna-ELECO.r07.8BG0660920.1,0,3,2,14,14,7
MSTRG.42927.1,0,0,14,19,8,9
rna-ELECO.r07.8BG0660940.1,0,11,0,3,3,0
rna-ELECO.r07.8BG0660980.1,0,0,5,0,0,0
rna-ELECO.r07.8BG0660990.1,0,0,0,66,28,19
MSTRG.42931.1,0,0,3,10,9,14
rna-ELECO.r07.8BG0661040.1,0,0,0,0,0,0
MSTRG.42932.1,0,10,0,0,0,0
rna-ELECO.r07.8BG0661070.1,0,0,0,45,22,29
